Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Sky Cond,Wind Speed(mph),Wind Dir,Air Temp(°F),Humidity(%),Soil Tex,Soil Cond,Soil Moist,Crop Resid,Nozzle PN,Pass Num,Speed(mph),Prod(ac/h),Crop Flw(V)(bu/h),Date
-86.16990248,40.96853778,CHURCH17,15/10/09-18:03:18,SOYBEANS,983,6.296,174.40,1.000,829.73,10/9/2015,On,34.00,Yes,21.00,13.40,4273.4,71.22,4253.7,70.90,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.293,17.69,1260.0,10/9/2015
-86.16990020,40.96852022,CHURCH17,15/10/09-18:03:18,SOYBEANS,984,6.555,174.40,1.000,829.74,10/9/2015,On,34.00,Yes,21.09,13.60,4122.9,68.72,4094.5,68.24,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.469,18.42,1265.7,10/9/2015
-86.16989775,40.96850254,CHURCH17,15/10/09-18:03:18,SOYBEANS,985,6.217,174.00,1.000,829.80,10/9/2015,On,34.00,Yes,19.64,13.80,4046.7,67.45,4009.5,66.83,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.239,17.47,1178.2,10/9/2015
-86.16989541,40.96848532,CHURCH17,15/10/09-18:03:18,SOYBEANS,986,6.296,174.20,1.000,829.84,10/9/2015,On,34.00,Yes,20.91,13.30,4255.4,70.92,4240.8,70.68,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.293,17.69,1254.7,10/9/2015
-86.16989306,40.96846841,CHURCH17,15/10/09-18:03:18,SOYBEANS,987,6.165,174.00,1.000,829.93,10/9/2015,On,34.00,Yes,19.69,13.70,4092.4,68.21,4059.5,67.66,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.203,17.32,1181.5,10/9/2015
-86.16989101,40.96845219,CHURCH17,15/10/09-18:03:18,SOYBEANS,988,5.948,174.60,1.000,830.04,10/9/2015,On,34.00,Yes,21.93,13.80,4724.0,78.73,4680.5,78.01,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.056,16.71,1315.9,10/9/2015
-86.16988913,40.96843578,CHURCH17,15/10/09-18:03:18,SOYBEANS,989,6.004,175.10,1.000,830.10,10/9/2015,On,34.00,Yes,17.40,13.90,3714.0,61.90,3675.6,61.26,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.094,16.87,1044.3,10/9/2015
-86.16988701,40.96841932,CHURCH17,15/10/09-18:03:18,SOYBEANS,990,5.764,174.40,1.000,830.09,10/9/2015,On,34.00,Yes,21.04,13.50,4676.3,77.94,4649.4,77.49,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.930,16.20,1262.4,10/9/2015
-86.16988467,40.96840285,CHURCH17,15/10/09-18:03:18,SOYBEANS,991,5.899,173.80,1.000,830.10,10/9/2015,On,34.00,Yes,19.86,13.30,4314.5,71.91,4299.6,71.66,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.022,16.58,1191.9,10/9/2015
-86.16988224,40.96838663,CHURCH17,15/10/09-18:03:18,SOYBEANS,992,5.942,173.50,1.000,830.16,10/9/2015,On,34.00,Yes,20.03,13.70,4318.7,71.98,4283.9,71.40,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.051,16.70,1201.7,10/9/2015
-86.16987967,40.96837098,CHURCH17,15/10/09-18:03:18,SOYBEANS,993,5.919,172.90,1.000,830.21,10/9/2015,On,34.00,Yes,18.75,13.80,4058.0,67.63,4020.7,67.01,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.035,16.63,1124.8,10/9/2015
-86.16987729,40.96835453,CHURCH17,15/10/09-18:03:18,SOYBEANS,994,6.020,173.90,1.000,830.24,10/9/2015,On,34.00,Yes,18.91,13.80,4023.9,67.07,3986.9,66.45,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.105,16.92,1134.5,10/9/2015
-86.16987502,40.96833925,CHURCH17,15/10/09-18:03:18,SOYBEANS,995,5.725,173.60,1.000,830.30,10/9/2015,On,34.00,Yes,20.50,13.20,4586.6,76.44,4576.1,76.27,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.903,16.09,1229.7,10/9/2015
-86.16987254,40.96832374,CHURCH17,15/10/09-18:03:18,SOYBEANS,996,5.666,173.10,1.000,830.26,10/9/2015,On,34.00,Yes,20.47,13.40,4628.3,77.14,4607.0,76.78,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.863,15.92,1228.1,10/9/2015
-86.16987000,40.96830851,CHURCH17,15/10/09-18:03:18,SOYBEANS,997,5.650,172.80,1.000,830.30,10/9/2015,On,34.00,Yes,21.27,13.60,4823.2,80.39,4790.0,79.83,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.852,15.87,1276.1,10/9/2015
-86.16986774,40.96829302,CHURCH17,15/10/09-18:03:18,SOYBEANS,998,5.735,173.80,1.000,830.28,10/9/2015,On,34.00,Yes,18.00,13.70,4021.0,67.02,3988.7,66.48,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.910,16.11,1079.9,10/9/2015
-86.16986562,40.96827751,CHURCH17,15/10/09-18:03:18,SOYBEANS,999,5.741,174.20,1.000,830.28,10/9/2015,On,34.00,Yes,19.81,13.50,4420.4,73.67,4395.0,73.25,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.915,16.13,1188.5,10/9/2015
-86.16986308,40.96826242,CHURCH17,15/10/09-18:03:18,SOYBEANS,1000,5.640,172.50,1.000,830.32,10/9/2015,On,34.00,Yes,19.20,13.20,4360.9,72.68,4350.9,72.51,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.845,15.85,1151.8,10/9/2015
-86.16986079,40.96824691,CHURCH17,15/10/09-18:03:18,SOYBEANS,1001,5.656,173.80,1.000,830.30,10/9/2015,On,34.00,Yes,20.16,13.50,4565.6,76.09,4539.3,75.66,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.856,15.89,1209.3,10/9/2015
-86.16985866,40.96823163,CHURCH17,15/10/09-18:03:18,SOYBEANS,1002,5.564,174.00,1.000,830.23,10/9/2015,On,34.00,Yes,19.63,13.60,4519.2,75.32,4488.0,74.80,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.794,15.63,1177.6,10/9/2015
-86.16985674,40.96821624,CHURCH17,15/10/09-18:03:18,SOYBEANS,1003,5.650,174.70,1.000,830.22,10/9/2015,On,34.00,Yes,19.53,13.60,4429.7,73.83,4399.2,73.32,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.852,15.87,1172.0,10/9/2015
-86.16985510,40.96820069,CHURCH17,15/10/09-18:03:18,SOYBEANS,1004,5.627,175.50,1.000,830.16,10/9/2015,On,34.00,Yes,21.11,13.10,4806.4,80.11,4800.8,80.01,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.836,15.81,1266.5,10/9/2015
-86.16985356,40.96818505,CHURCH17,15/10/09-18:03:18,SOYBEANS,1005,5.673,175.80,1.000,830.11,10/9/2015,On,34.00,Yes,20.22,13.50,4566.3,76.10,4540.0,75.67,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.868,15.94,1213.0,10/9/2015
-86.16985164,40.96816918,CHURCH17,15/10/09-18:03:18,SOYBEANS,1006,5.719,174.60,1.000,830.09,10/9/2015,On,34.00,Yes,21.66,13.70,4853.9,80.90,4814.8,80.25,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.899,16.07,1299.9,10/9/2015
-86.16985006,40.96815341,CHURCH17,15/10/09-18:03:18,SOYBEANS,1007,5.650,175.80,1.000,830.03,10/9/2015,On,34.00,Yes,18.45,13.80,4184.2,69.74,4145.7,69.09,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.852,15.87,1107.0,10/9/2015
-86.16984854,40.96813784,CHURCH17,15/10/09-18:03:18,SOYBEANS,1008,5.650,175.80,1.000,830.00,10/9/2015,On,34.00,Yes,19.12,13.60,4336.4,72.27,4306.5,71.77,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.852,15.87,1147.3,10/9/2015
-86.16984737,40.96812224,CHURCH17,15/10/09-18:03:18,SOYBEANS,1009,5.472,176.90,1.000,829.94,10/9/2015,On,34.00,Yes,19.29,13.10,4517.1,75.29,4511.9,75.20,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.731,15.38,1157.6,10/9/2015
-86.16984578,40.96810679,CHURCH17,15/10/09-18:03:18,SOYBEANS,1010,5.748,175.40,1.000,829.88,10/9/2015,On,34.00,Yes,20.51,13.50,4571.9,76.20,4545.6,75.76,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.919,16.15,1230.7,10/9/2015
-86.16984417,40.96809112,CHURCH17,15/10/09-18:03:18,SOYBEANS,1011,5.558,175.60,1.000,829.79,10/9/2015,On,34.00,Yes,20.28,13.70,4675.1,77.92,4637.5,77.29,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.789,15.62,1216.8,10/9/2015
-86.16984252,40.96807505,CHURCH17,15/10/09-18:03:18,SOYBEANS,1012,5.640,175.60,1.000,829.71,10/9/2015,On,34.00,Yes,19.37,13.80,4399.5,73.32,4359.0,72.65,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.845,15.85,1162.0,10/9/2015
-86.16984079,40.96805869,CHURCH17,15/10/09-18:03:18,SOYBEANS,1013,5.850,175.40,1.000,829.58,10/9/2015,On,34.00,Yes,21.40,13.20,4687.8,78.13,4677.1,77.95,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.988,16.44,1284.2,10/9/2015
-86.16983893,40.96804273,CHURCH17,15/10/09-18:03:18,SOYBEANS,1014,5.912,174.90,1.000,829.49,10/9/2015,On,34.00,Yes,19.64,13.30,4256.1,70.93,4241.4,70.69,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.031,16.61,1178.4,10/9/2015
-86.16983720,40.96802715,CHURCH17,15/10/09-18:03:18,SOYBEANS,1015,5.735,175.20,1.000,829.47,10/9/2015,On,34.00,Yes,21.61,13.60,4827.9,80.46,4794.6,79.91,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.910,16.11,1296.6,10/9/2015
-86.16983521,40.96801092,CHURCH17,15/10/09-18:03:18,SOYBEANS,1016,5.942,174.70,1.000,829.38,10/9/2015,On,34.00,Yes,19.72,13.70,4251.5,70.86,4217.3,70.29,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.051,16.70,1183.0,10/9/2015
-86.16983310,40.96799462,CHURCH17,15/10/09-18:03:18,SOYBEANS,1017,5.814,174.40,1.000,829.22,10/9/2015,On,34.00,Yes,20.51,13.50,4520.9,75.35,4495.0,74.92,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.964,16.34,1230.9,10/9/2015
-86.16983125,40.96797880,CHURCH17,15/10/09-18:03:18,SOYBEANS,1018,5.833,175.00,1.000,829.10,10/9/2015,On,34.00,Yes,19.78,13.30,4345.1,72.42,4330.2,72.17,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.977,16.39,1187.0,10/9/2015
-86.16982935,40.96796303,CHURCH17,15/10/09-18:03:18,SOYBEANS,1019,5.850,174.80,1.000,829.04,10/9/2015,On,34.00,Yes,20.75,13.50,4543.7,75.73,4517.6,75.29,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.988,16.44,1244.7,10/9/2015
-86.16982768,40.96794713,CHURCH17,15/10/09-18:03:18,SOYBEANS,1020,5.732,175.60,1.000,829.00,10/9/2015,On,34.00,Yes,18.38,13.80,4107.6,68.46,4069.8,67.83,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.908,16.11,1102.5,10/9/2015
-86.16982583,40.96793123,CHURCH17,15/10/09-18:03:18,SOYBEANS,1021,5.748,174.90,1.000,828.92,10/9/2015,On,34.00,Yes,19.31,13.80,4304.8,71.75,4265.2,71.09,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.919,16.15,1158.8,10/9/2015
-86.16982382,40.96791546,CHURCH17,15/10/09-18:03:18,SOYBEANS,1022,5.741,174.40,1.000,828.85,10/9/2015,On,34.00,Yes,21.05,13.20,4696.4,78.27,4685.6,78.09,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.915,16.13,1262.7,10/9/2015
-86.16982155,40.96789976,CHURCH17,15/10/09-18:03:18,SOYBEANS,1023,5.827,173.70,1.000,828.85,10/9/2015,On,34.00,Yes,20.29,13.40,4462.3,74.37,4441.7,74.03,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.973,16.37,1217.6,10/9/2015
-86.16981917,40.96788416,CHURCH17,15/10/09-18:03:18,SOYBEANS,1024,5.735,173.40,1.000,828.86,10/9/2015,On,34.00,Yes,22.56,13.70,5040.8,84.01,5000.3,83.34,In,0.499,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.910,16.11,1353.8,10/9/2015
-86.16981690,40.96786866,CHURCH17,15/10/09-18:03:18,SOYBEANS,1025,5.758,173.70,1.000,828.88,10/9/2015,On,34.00,Yes,18.80,13.70,4183.2,69.72,4149.6,69.16,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.926,16.18,1128.0,10/9/2015
-86.16981467,40.96785292,CHURCH17,15/10/09-18:03:18,SOYBEANS,1026,5.735,173.90,1.000,828.88,10/9/2015,On,34.00,Yes,18.42,13.50,4114.4,68.57,4090.8,68.18,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.910,16.11,1105.0,10/9/2015
-86.16981187,40.96783706,CHURCH17,15/10/09-18:03:18,SOYBEANS,1027,5.725,172.20,1.000,828.83,10/9/2015,On,34.00,Yes,17.94,13.10,4015.1,66.92,4010.5,66.84,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.903,16.09,1076.5,10/9/2015
-86.16980924,40.96782107,CHURCH17,15/10/09-18:03:18,SOYBEANS,1028,5.863,173.00,1.000,828.77,10/9/2015,On,34.00,Yes,18.14,13.50,3963.2,66.05,3940.5,65.67,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.997,16.47,1088.2,10/9/2015
-86.16980697,40.96780539,CHURCH17,15/10/09-18:03:18,SOYBEANS,1029,5.814,173.90,1.000,828.79,10/9/2015,On,34.00,Yes,18.25,13.60,4022.9,67.05,3995.2,66.59,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.964,16.34,1095.3,10/9/2015
-86.16980475,40.96778976,CHURCH17,15/10/09-18:03:18,SOYBEANS,1030,5.735,173.90,1.000,828.81,10/9/2015,On,34.00,Yes,16.56,13.70,3700.3,61.67,3670.6,61.18,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.910,16.11,993.80,10/9/2015
-86.16980285,40.96777351,CHURCH17,15/10/09-18:03:18,SOYBEANS,1031,5.735,175.10,1.000,828.70,10/9/2015,On,34.00,Yes,19.87,13.40,4439.7,73.99,4419.3,73.65,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.910,16.11,1192.4,10/9/2015
-86.16980068,40.96775753,CHURCH17,15/10/09-18:03:18,SOYBEANS,1032,5.850,174.00,1.000,828.67,10/9/2015,On,34.00,Yes,18.77,12.90,4111.4,68.52,4111.4,68.52,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.988,16.44,1126.3,10/9/2015
-86.16979826,40.96774148,CHURCH17,15/10/09-18:03:18,SOYBEANS,1033,5.919,173.40,1.000,828.65,10/9/2015,On,34.00,Yes,20.06,13.40,4342.4,72.37,4322.5,72.04,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.035,16.63,1203.6,10/9/2015
-86.16979613,40.96772508,CHURCH17,15/10/09-18:03:18,SOYBEANS,1034,5.827,174.50,1.000,828.50,10/9/2015,On,34.00,Yes,17.66,13.70,3883.6,64.73,3852.4,64.21,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.973,16.37,1059.7,10/9/2015
-86.16979355,40.96770854,CHURCH17,15/10/09-18:03:18,SOYBEANS,1035,6.217,173.10,1.000,828.32,10/9/2015,On,34.00,Yes,17.67,13.70,3642.3,60.70,3613.0,60.22,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.239,17.47,1060.5,10/9/2015
-86.16979083,40.96769192,CHURCH17,15/10/09-18:03:18,SOYBEANS,1036,5.991,172.90,1.000,828.12,10/9/2015,On,34.00,Yes,17.60,13.10,3764.0,62.73,3759.7,62.66,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.085,16.83,1056.0,10/9/2015
-86.16978777,40.96767516,CHURCH17,15/10/09-18:03:18,SOYBEANS,1037,5.928,172.00,1.000,827.89,10/9/2015,On,34.00,Yes,17.51,13.50,3784.4,63.07,3762.7,62.71,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.042,16.66,1050.7,10/9/2015
-86.16978463,40.96765837,CHURCH17,15/10/09-18:03:18,SOYBEANS,1038,6.119,172.00,1.000,827.65,10/9/2015,On,34.00,Yes,17.95,13.60,3757.6,62.63,3731.7,62.20,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.172,17.19,1076.7,10/9/2015
-86.16978130,40.96764142,CHURCH17,15/10/09-18:03:18,SOYBEANS,1039,6.119,171.50,1.000,827.39,10/9/2015,On,34.00,Yes,18.13,13.80,3796.8,63.28,3761.9,62.70,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.172,17.19,1088.0,10/9/2015
-86.16977805,40.96762493,CHURCH17,15/10/09-18:03:18,SOYBEANS,1040,5.804,171.50,1.000,827.10,10/9/2015,On,34.00,Yes,20.05,13.30,4425.2,73.75,4410.0,73.50,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.957,16.31,1202.8,10/9/2015
-86.16977512,40.96760846,CHURCH17,15/10/09-18:03:18,SOYBEANS,1041,5.840,172.50,1.000,826.83,10/9/2015,On,34.00,Yes,20.53,13.30,4504.7,75.08,4489.1,74.82,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.982,16.41,1232.0,10/9/2015
-86.16977210,40.96759139,CHURCH17,15/10/09-18:03:18,SOYBEANS,1042,6.004,172.40,1.000,826.38,10/9/2015,On,34.00,Yes,22.10,13.70,4715.9,78.60,4677.9,77.97,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.094,16.87,1326.0,10/9/2015
-86.16976887,40.96757413,CHURCH17,15/10/09-18:03:18,SOYBEANS,1043,6.371,171.90,1.000,825.96,10/9/2015,On,34.00,Yes,19.27,13.90,3875.3,64.59,3835.2,63.92,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.344,17.90,1156.3,10/9/2015
-86.16976589,40.96755649,CHURCH17,15/10/09-18:03:18,SOYBEANS,1044,6.198,172.80,1.000,825.47,10/9/2015,On,34.00,Yes,20.09,13.60,4154.2,69.24,4125.6,68.76,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.226,17.41,1205.7,10/9/2015
-86.16976314,40.96753972,CHURCH17,15/10/09-18:03:18,SOYBEANS,1045,5.856,173.00,1.000,824.96,10/9/2015,On,34.00,Yes,19.44,13.10,4252.6,70.88,4247.7,70.79,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.993,16.46,1166.3,10/9/2015
-86.16976032,40.96752358,CHURCH17,15/10/09-18:03:18,SOYBEANS,1046,5.840,172.40,1.000,824.48,10/9/2015,On,34.00,Yes,19.89,13.40,4363.3,72.72,4343.2,72.39,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.982,16.41,1193.3,10/9/2015
-86.16975751,40.96750706,CHURCH17,15/10/09-18:03:18,SOYBEANS,1047,5.833,172.70,1.000,823.99,10/9/2015,On,34.00,Yes,19.69,13.60,4324.5,72.07,4294.7,71.58,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.977,16.39,1181.4,10/9/2015
-86.16975497,40.96749080,CHURCH17,15/10/09-18:03:18,SOYBEANS,1048,5.814,173.30,1.000,823.48,10/9/2015,On,34.00,Yes,18.14,13.60,3996.8,66.61,3969.2,66.15,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.964,16.34,1088.2,10/9/2015
-86.16975270,40.96747435,CHURCH17,15/10/09-18:03:18,SOYBEANS,1049,5.850,174.10,1.000,822.97,10/9/2015,On,34.00,Yes,27.80,13.10,6088.7,101.48,6081.7,101.36,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.988,16.44,1668.0,10/9/2015
-86.16975060,40.96745799,CHURCH17,15/10/09-18:03:18,SOYBEANS,1050,5.919,174.50,1.000,822.40,10/9/2015,On,34.00,Yes,22.78,13.10,4930.2,82.17,4924.6,82.08,In,0.504,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.035,16.63,1366.5,10/9/2015
-86.16974816,40.96744162,CHURCH17,15/10/09-18:03:18,SOYBEANS,1051,5.814,173.40,1.000,821.92,10/9/2015,On,34.00,Yes,22.53,13.50,4964.7,82.75,4936.2,82.27,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,3.964,16.34,1351.7,10/9/2015
-86.16974538,40.96742461,CHURCH17,15/10/09-18:03:18,SOYBEANS,1052,6.040,172.90,1.000,821.35,10/9/2015,On,34.00,Yes,23.15,13.70,4910.2,81.84,4870.7,81.18,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.118,16.97,1388.9,10/9/2015
-86.16974263,40.96740797,CHURCH17,15/10/09-18:03:18,SOYBEANS,1053,6.270,172.90,1.000,820.85,10/9/2015,On,34.00,Yes,24.08,13.70,4919.9,82.00,4880.3,81.34,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.275,17.62,1444.5,10/9/2015
-86.16973943,40.96739135,CHURCH17,15/10/09-18:03:18,SOYBEANS,1054,6.204,171.60,1.000,820.37,10/9/2015,On,34.00,Yes,20.62,13.20,4258.0,70.97,4248.2,70.80,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.230,17.43,1237.1,10/9/2015
-86.16973593,40.96737471,CHURCH17,15/10/09-18:03:18,SOYBEANS,1055,6.198,170.90,1.000,819.98,10/9/2015,On,34.00,Yes,18.32,13.50,3786.7,63.11,3764.9,62.75,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.226,17.41,1099.0,10/9/2015
-86.16973239,40.96735815,CHURCH17,15/10/09-18:03:18,SOYBEANS,1056,6.106,170.80,1.000,819.56,10/9/2015,On,34.00,Yes,10.47,13.60,2196.9,36.61,2181.7,36.36,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.163,17.16,628.16,10/9/2015
-86.16972899,40.96734174,CHURCH17,15/10/09-18:03:18,SOYBEANS,1057,6.289,171.10,1.000,819.24,10/9/2015,On,34.00,Yes,6.132,13.70,1249.1,20.82,1239.0,20.65,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.288,17.67,367.89,10/9/2015
-86.16972743,40.96732536,CHURCH17,15/10/09-18:03:18,SOYBEANS,1058,5.906,176.50,1.000,819.09,10/9/2015,On,34.00,Yes,4.690,13.70,1017.4,16.96,1009.2,16.82,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.026,16.59,281.38,10/9/2015
-86.16972950,40.96730592,CHURCH17,15/10/09-18:03:18,SOYBEANS,1059,6.834,185.40,1.000,818.74,10/9/2015,On,34.00,Yes,3.625,13.80,679.69,11.33,673.44,11.22,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,12,4.660,19.20,217.53,10/9/2015
-86.16960663,40.96728997,CHURCH17,15/10/09-18:03:18,SOYBEANS,1060,4.642,356.30,1.000,818.24,10/9/2015,On,34.00,Yes,3.167,14.00,873.97,14.57,863.93,14.40,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.165,13.04,190.01,10/9/2015
-86.16960759,40.96730102,CHURCH17,15/10/09-18:03:18,SOYBEANS,1061,4.199,356.20,1.000,818.43,10/9/2015,On,34.00,Yes,6.304,14.00,1923.3,32.05,1901.2,31.69,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,2.863,11.80,378.24,10/9/2015
-86.16960837,40.96731149,CHURCH17,15/10/09-18:03:18,SOYBEANS,1062,4.006,356.90,1.000,818.67,10/9/2015,On,34.00,Yes,9.954,14.10,3183.7,53.06,3143.4,52.39,In,0.499,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,2.731,11.26,597.26,10/9/2015
