Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Protein(%),Fuel Used(gal(US)),Fuel Eff (A)(ac/gal(US)),Eng Power(W),Eng Load(%),Pass Num,Speed(mph),Prod(ac/h),Fuel Con(A)(gal(US)/ac),Fuel Con(T)(gal(US)/h),Fuel Con(M)(gal(US)/lb),Fuel Con(V)(gal(US)/bu),Crop Flw(V)(bu/h),Fuel Eff(mi/gal(US)),Date
-85.11818968,41.46778922,ANITA P0157/P0589,16/11/07-09:34:48,CORN,233,6.654,266.70,1.000,952.37,11/7/2016,On,20.00,Yes,37.99,20.50,12435,222.05,11699,208.91,In,-0.00045,6553.5,0.0034,0.890,0.00,68.00,4,4.537,11.00,1.124,12.36,9.041e-005,0.0051,2442.0,0.367,11/7/2016
-85.11821269,41.46778838,ANITA P0157/P0589,16/11/07-09:34:48,CORN,234,6.562,266.70,1.000,952.37,11/7/2016,On,20.00,Yes,30.10,20.60,9991.7,178.42,9388.6,167.65,In,-2.590e-009,6553.5,0.0034,0.877,0.00,70.00,4,4.474,10.85,1.140,12.36,0.00011,0.0064,1935.1,0.362,11/7/2016
-85.11823527,41.46778743,ANITA P0157/P0589,16/11/07-09:34:48,CORN,235,6.654,266.40,1.000,952.47,11/7/2016,On,20.00,Yes,16.21,20.20,5306.9,94.77,5011.7,89.49,In,0.0041,6553.5,0.0034,0.890,0.00,68.00,4,4.537,11.00,1.124,12.36,0.00021,0.012,1042.2,0.367,11/7/2016
-85.11825916,41.46778627,ANITA P0157/P0589,16/11/07-09:34:48,CORN,236,6.745,266.10,1.000,952.34,11/7/2016,On,20.00,Yes,28.56,18.40,9221.4,164.67,8904.9,159.02,In,0.0032,6553.5,0.0032,0.977,0.00,65.00,4,4.599,11.15,1.024,11.41,0.00011,0.0062,1835.9,0.403,11/7/2016
-85.11828397,41.46778511,ANITA P0157/P0589,16/11/07-09:34:48,CORN,237,6.654,266.10,1.000,952.11,11/7/2016,On,20.00,Yes,23.12,17.50,7567.6,135.13,7388.4,131.94,In,0.0032,6553.5,0.0032,0.964,0.00,69.00,4,4.537,11.00,1.038,11.41,0.00014,0.0077,1486.2,0.398,11/7/2016
-85.11833177,41.46771996,ANITA P0157/P0589,16/11/07-09:34:48,CORN,238,4.649,45.40,1.000,951.28,11/7/2016,On,15.00,Yes,2.731,18.60,1705.9,30.46,1643.3,29.35,In,2.497,6553.5,0.0024,0.673,0.00,50.00,4,3.170,5.763,1.485,8.559,0.00087,0.049,175.56,0.370,11/7/2016
-85.11832025,41.46772801,ANITA P0157/P0589,16/11/07-09:34:48,CORN,239,4.557,47.10,1.000,951.36,11/7/2016,On,7.500,Yes,9.312,18.70,11868,211.93,11418,203.90,In,6.242,6553.5,0.0024,0.330,0.00,51.00,4,3.107,2.825,3.030,8.559,0.00026,0.014,598.61,0.363,11/7/2016
-85.11830972,41.46773496,ANITA P0157/P0589,16/11/07-09:34:48,CORN,240,4.193,48.70,1.000,951.42,11/7/2016,On,10.00,Yes,10.35,18.70,10748,191.92,10341,184.66,In,4.993,6553.5,0.0024,0.405,0.00,51.00,4,2.859,3.465,2.470,8.559,0.00023,0.013,665.05,0.334,11/7/2016
-85.11830116,41.46774038,ANITA P0157/P0589,16/11/07-09:34:48,CORN,241,4.009,50.10,1.000,951.45,11/7/2016,On,15.00,Yes,7.325,18.70,5305.8,94.75,5104.9,91.16,In,2.498,6553.5,0.0024,0.581,0.00,53.00,4,2.734,4.970,1.722,8.559,0.00032,0.018,470.90,0.319,11/7/2016
-85.11828776,41.46774833,ANITA P0157/P0589,16/11/07-09:34:48,CORN,242,4.101,52.20,1.000,951.64,11/7/2016,On,20.00,Yes,8.663,18.70,4600.8,82.16,4426.5,79.05,In,0.0041,6553.5,0.0024,0.792,0.00,58.00,4,2.796,6.779,1.263,8.559,0.00027,0.015,556.90,0.327,11/7/2016
-85.11827892,41.46775326,ANITA P0157/P0589,16/11/07-09:34:48,CORN,243,3.829,53.70,1.000,951.60,11/7/2016,On,20.00,Yes,6.114,18.70,3477.7,62.10,3346.0,59.75,In,0.00046,6553.5,0.0024,0.739,0.00,56.00,4,2.611,6.328,1.352,8.559,0.00039,0.022,393.01,0.305,11/7/2016
-85.11830737,41.46772591,ANITA P0157/P0589,16/11/07-09:34:48,CORN,244,4.193,80.00,1.000,951.01,11/7/2016,On,17.50,Yes,4.388,18.20,2605.0,46.52,2521.8,45.03,In,1.248,6553.5,0.0024,0.708,0.00,53.00,4,2.859,6.064,1.411,8.559,0.00054,0.030,282.09,0.334,11/7/2016
-85.11829085,41.46772753,ANITA P0157/P0589,16/11/07-09:34:48,CORN,245,4.101,81.90,1.000,951.20,11/7/2016,On,20.00,Yes,7.171,18.20,3808.5,68.01,3686.8,65.84,In,0.0036,6553.5,0.0024,0.792,0.00,53.00,4,2.796,6.779,1.263,8.559,0.00033,0.019,461.00,0.327,11/7/2016
-85.11827945,41.46772867,ANITA P0157/P0589,16/11/07-09:34:48,CORN,246,4.373,82.80,1.000,951.23,11/7/2016,On,5.000,Yes,9.227,18.30,18381,328.24,17772,317.36,In,7.491,6553.5,0.0026,0.190,0.00,63.00,4,2.982,1.807,5.262,9.510,0.00029,0.016,593.18,0.314,11/7/2016
-85.11825692,41.46773037,ANITA P0157/P0589,16/11/07-09:34:48,CORN,247,5.377,83.60,1.000,951.23,11/7/2016,On,7.500,Yes,10.53,18.30,11371,203.05,10994,196.32,In,6.240,6553.5,0.0029,0.319,0.00,58.00,4,3.666,3.333,3.139,10.46,0.00028,0.015,676.77,0.350,11/7/2016
-85.11823732,41.46773152,ANITA P0157/P0589,16/11/07-09:34:48,CORN,248,5.194,84.90,1.000,951.18,11/7/2016,On,20.00,Yes,10.82,18.30,4535.5,80.99,4385.3,78.31,In,0.0036,6553.5,0.0024,1.003,0.00,54.00,4,3.541,8.584,0.997,8.559,0.00022,0.012,695.26,0.414,11/7/2016
-85.11822298,41.46773236,ANITA P0157/P0589,16/11/07-09:34:48,CORN,249,4.829,85.40,1.000,951.21,11/7/2016,On,20.00,Yes,11.83,18.30,5333.8,95.25,5157.1,92.09,In,0.0036,6553.5,0.0024,0.933,0.00,51.00,4,3.293,7.982,1.072,8.559,0.00020,0.011,760.30,0.385,11/7/2016
-85.11820250,41.46773327,ANITA P0157/P0589,16/11/07-09:34:48,CORN,250,4.829,86.10,1.000,951.14,11/7/2016,On,20.00,Yes,13.45,17.80,6064.4,108.29,5899.4,105.35,In,0.0032,6553.5,0.0024,0.933,0.00,55.00,4,3.293,7.982,1.072,8.559,0.00018,0.0099,864.45,0.385,11/7/2016
-85.11818518,41.46773402,ANITA P0157/P0589,16/11/07-09:34:48,CORN,251,4.829,86.70,1.000,951.01,11/7/2016,On,20.00,Yes,14.68,18.00,6619.6,118.21,6423.7,114.71,In,0.0041,6553.5,0.0024,0.933,0.00,56.00,4,3.293,7.982,1.072,8.559,0.00016,0.0091,943.58,0.385,11/7/2016
-85.11816827,41.46773462,ANITA P0157/P0589,16/11/07-09:34:48,CORN,252,4.649,87.10,1.000,951.07,11/7/2016,On,20.00,Yes,15.89,18.40,7443.9,132.93,7188.4,128.36,In,0.00,6553.5,0.0026,0.808,0.00,59.00,4,3.170,7.684,1.238,9.510,0.00017,0.0093,1021.4,0.333,11/7/2016
-85.11815204,41.46773513,ANITA P0157/P0589,16/11/07-09:34:48,CORN,253,4.738,87.10,1.000,951.01,11/7/2016,On,20.00,Yes,18.96,18.50,8714.5,155.62,8405.1,150.09,In,0.0032,6553.5,0.0026,0.823,0.00,58.00,4,3.230,7.831,1.214,9.510,0.00014,0.0078,1218.6,0.340,11/7/2016
-85.11813563,41.46773564,ANITA P0157/P0589,16/11/07-09:34:48,CORN,254,4.649,87.40,1.000,950.96,11/7/2016,On,20.00,Yes,20.35,18.60,9533.9,170.25,9184.2,164.00,In,0.0036,6553.5,0.0026,0.808,0.00,59.00,4,3.170,7.684,1.238,9.510,0.00013,0.0073,1308.2,0.333,11/7/2016
-85.11811890,41.46773616,ANITA P0157/P0589,16/11/07-09:34:48,CORN,255,4.649,87.30,1.000,950.99,11/7/2016,On,20.00,Yes,18.95,18.20,8877.6,158.53,8593.9,153.46,In,0.00046,6553.5,0.0026,0.808,0.00,58.00,4,3.170,7.684,1.238,9.510,0.00014,0.0078,1218.2,0.333,11/7/2016
-85.11810259,41.46773674,ANITA P0157/P0589,16/11/07-09:34:48,CORN,256,4.465,87.50,1.000,950.97,11/7/2016,On,20.00,Yes,20.01,17.80,9760.1,174.29,9494.4,169.54,In,-0.00045,6553.5,0.0026,0.776,0.00,56.00,4,3.044,7.381,1.289,9.510,0.00013,0.0074,1286.3,0.320,11/7/2016
-85.11808747,41.46773715,ANITA P0157/P0589,16/11/07-09:34:48,CORN,257,4.101,88.60,1.000,950.93,11/7/2016,On,20.00,Yes,20.32,18.40,10791,192.69,10421,186.08,In,0.0041,6553.5,0.0026,0.713,0.00,55.00,4,2.796,6.779,1.403,9.510,0.00013,0.0073,1306.2,0.294,11/7/2016
-85.11807233,41.46773741,ANITA P0157/P0589,16/11/07-09:34:48,CORN,258,4.101,88.80,1.000,950.84,11/7/2016,On,20.00,Yes,19.61,18.70,10414,185.97,10020,178.93,In,-0.00045,6553.5,0.0026,0.713,0.00,55.00,4,2.796,6.779,1.403,9.510,0.00013,0.0075,1260.6,0.294,11/7/2016
-85.11806064,41.46773760,ANITA P0157/P0589,16/11/07-09:34:48,CORN,259,4.009,88.70,1.000,950.73,11/7/2016,On,20.00,Yes,19.98,18.80,10854,193.82,10430,186.25,In,0.0036,6553.5,0.0026,0.697,0.00,56.00,4,2.734,6.627,1.435,9.510,0.00013,0.0074,1284.4,0.287,11/7/2016
-85.11804591,41.46773781,ANITA P0157/P0589,16/11/07-09:34:48,CORN,260,4.101,88.70,1.000,950.69,11/7/2016,On,20.00,Yes,18.18,18.90,9656.3,172.43,9267.8,165.50,In,0.00,6553.5,0.0026,0.713,0.00,56.00,4,2.796,6.779,1.403,9.510,0.00015,0.0081,1168.9,0.294,11/7/2016
-85.11802856,41.46773809,ANITA P0157/P0589,16/11/07-09:34:48,CORN,261,4.101,88.80,1.000,950.63,11/7/2016,On,20.00,Yes,18.10,18.30,9611.7,171.64,9293.2,165.95,In,0.0032,6553.5,0.0024,0.792,0.00,56.00,4,2.796,6.779,1.263,8.559,0.00013,0.0074,1163.5,0.327,11/7/2016
-85.11801159,41.46773833,ANITA P0157/P0589,16/11/07-09:34:48,CORN,262,5.105,89.20,1.000,950.51,11/7/2016,On,20.00,Yes,20.49,18.10,8740.8,156.09,8471.9,151.28,In,0.0036,6553.5,0.0029,0.807,0.00,60.00,4,3.481,8.438,1.240,10.46,0.00014,0.0079,1317.0,0.333,11/7/2016
-85.11799326,41.46773840,ANITA P0157/P0589,16/11/07-09:34:48,CORN,263,5.194,89.30,1.000,950.42,11/7/2016,On,20.00,Yes,22.39,18.40,9388.2,167.65,9066.0,161.89,In,0.00046,6553.5,0.0026,0.903,0.00,59.00,4,3.541,8.584,1.108,9.510,0.00012,0.0066,1439.1,0.372,11/7/2016
-85.11797325,41.46773856,ANITA P0157/P0589,16/11/07-09:34:48,CORN,264,5.925,89.30,1.000,950.33,11/7/2016,On,20.00,Yes,23.28,18.70,8558.7,152.83,8234.6,147.05,In,0.0032,6553.5,0.0029,0.936,0.00,55.00,4,4.040,9.794,1.068,10.46,0.00012,0.0070,1496.8,0.386,11/7/2016
-85.11795264,41.46773882,ANITA P0157/P0589,16/11/07-09:34:48,CORN,265,5.741,89.50,1.000,950.34,11/7/2016,On,20.00,Yes,20.91,18.20,7932.0,141.64,7678.6,137.12,In,0.0032,6553.5,0.0026,0.998,0.00,63.00,4,3.915,9.490,1.002,9.510,0.00013,0.0071,1344.2,0.412,11/7/2016
-85.11793137,41.46773877,ANITA P0157/P0589,16/11/07-09:34:48,CORN,266,6.198,90.40,1.000,950.25,11/7/2016,On,20.00,Yes,20.72,17.80,7281.8,130.03,7083.6,126.49,In,0.0036,6553.5,0.0032,0.898,0.00,65.00,4,4.226,10.24,1.114,11.41,0.00015,0.0086,1332.0,0.370,11/7/2016
-85.11790884,41.46773865,ANITA P0157/P0589,16/11/07-09:34:48,CORN,267,6.198,90.40,1.000,950.19,11/7/2016,On,20.00,Yes,25.13,18.00,8832.1,157.72,8570.8,153.05,In,0.0041,6553.5,0.0032,0.898,0.00,65.00,4,4.226,10.24,1.114,11.41,0.00013,0.0071,1615.6,0.370,11/7/2016
-85.11788704,41.46773854,ANITA P0157/P0589,16/11/07-09:34:48,CORN,268,6.289,90.60,1.000,950.24,11/7/2016,On,20.00,Yes,28.64,18.50,9917.9,177.11,9565.8,170.82,In,0.0018,6553.5,0.0032,0.911,0.00,64.00,4,4.288,10.40,1.098,11.41,0.00011,0.0062,1841.1,0.376,11/7/2016
-85.11786552,41.46773829,ANITA P0157/P0589,16/11/07-09:34:48,CORN,269,6.198,90.00,1.000,950.30,11/7/2016,On,20.00,Yes,27.56,18.60,9684.7,172.94,9329.4,166.60,In,0.0018,6553.5,0.0032,0.898,0.00,65.00,4,4.226,10.24,1.114,11.41,0.00012,0.0064,1771.6,0.370,11/7/2016
-85.11784458,41.46773843,ANITA P0157/P0589,16/11/07-09:34:48,CORN,270,6.106,89.40,1.000,950.52,11/7/2016,On,20.00,Yes,30.53,18.80,10890,194.46,10464,186.86,In,0.0018,6553.5,0.0032,0.884,0.00,70.00,4,4.163,10.09,1.131,11.41,0.00010,0.0058,1962.4,0.365,11/7/2016
-85.11782355,41.46773853,ANITA P0157/P0589,16/11/07-09:34:48,CORN,271,5.925,90.30,1.000,950.60,11/7/2016,On,20.00,Yes,31.92,18.90,11732,209.51,11260,201.08,In,0.00,6553.5,0.0034,0.792,0.00,68.00,4,4.040,9.794,1.262,12.36,0.00011,0.0060,2051.8,0.327,11/7/2016
-85.11780388,41.46773840,ANITA P0157/P0589,16/11/07-09:34:48,CORN,272,5.377,90.90,1.000,950.78,11/7/2016,On,20.00,Yes,24.36,19.00,9866.3,176.18,9457.7,168.89,In,0.00046,6553.5,0.0032,0.779,0.00,68.00,4,3.666,8.888,1.284,11.41,0.00013,0.0073,1565.9,0.321,11/7/2016
-85.11778325,41.46773806,ANITA P0157/P0589,16/11/07-09:34:48,CORN,273,5.377,91.60,1.000,950.80,11/7/2016,On,20.00,Yes,22.87,19.00,9263.5,165.42,8879.8,158.57,In,0.0018,6553.5,0.0032,0.779,0.00,63.00,4,3.666,8.888,1.284,11.41,0.00014,0.0078,1470.3,0.321,11/7/2016
-85.11776652,41.46773772,ANITA P0157/P0589,16/11/07-09:34:48,CORN,274,4.649,91.60,1.000,950.94,11/7/2016,On,20.00,Yes,20.36,19.00,9536.4,170.29,9141.4,163.24,In,0.0018,6553.5,0.0029,0.735,0.00,63.00,4,3.170,7.684,1.361,10.46,0.00014,0.0080,1308.6,0.303,11/7/2016
-85.11775420,41.46773737,ANITA P0157/P0589,16/11/07-09:34:48,CORN,275,4.285,91.60,1.000,951.02,11/7/2016,On,20.00,Yes,18.50,19.00,9404.1,167.93,9014.6,160.97,In,-4.134e-015,6553.5,0.0029,0.677,0.00,67.00,4,2.921,7.082,1.477,10.46,0.00016,0.0088,1189.3,0.279,11/7/2016
-85.11773961,41.46773698,ANITA P0157/P0589,16/11/07-09:34:48,CORN,276,4.373,92.40,1.000,951.17,11/7/2016,On,20.00,Yes,11.74,19.00,5845.2,104.38,5603.1,100.06,In,0.0036,6553.5,0.0032,0.633,0.00,67.00,4,2.982,7.229,1.579,11.41,0.00027,0.015,754.52,0.261,11/7/2016
-85.11772126,41.46773638,ANITA P0157/P0589,16/11/07-09:34:48,CORN,277,4.193,93.10,1.000,951.32,11/7/2016,On,20.00,Yes,13.66,19.00,7095.0,126.70,6801.1,121.45,In,0.0032,6553.5,0.0029,0.662,0.00,63.00,4,2.859,6.930,1.509,10.46,0.00021,0.012,878.05,0.273,11/7/2016
-85.11770611,41.46773581,ANITA P0157/P0589,16/11/07-09:34:48,CORN,278,4.373,93.10,1.000,951.48,11/7/2016,On,20.00,Yes,15.09,19.10,7515.1,134.20,7194.9,128.48,In,0.0032,6553.5,0.0029,0.691,0.00,64.00,4,2.982,7.229,1.447,10.46,0.00019,0.011,970.07,0.285,11/7/2016
-85.11768914,41.46773505,ANITA P0157/P0589,16/11/07-09:34:48,CORN,279,5.105,94.20,1.000,951.59,11/7/2016,On,20.00,Yes,11.64,19.20,4964.5,88.65,4747.2,84.77,In,-0.00045,6553.5,0.0032,0.739,0.00,64.00,4,3.481,8.438,1.352,11.41,0.00027,0.015,748.05,0.305,11/7/2016
-85.11767099,41.46773389,ANITA P0157/P0589,16/11/07-09:34:48,CORN,280,4.829,97.00,1.000,951.74,11/7/2016,On,20.00,Yes,10.55,19.20,4757.0,84.95,4548.7,81.23,In,0.00046,6553.5,0.0029,0.763,0.00,65.00,4,3.293,7.982,1.311,10.46,0.00028,0.015,678.08,0.315,11/7/2016
-85.11765362,41.46773212,ANITA P0157/P0589,16/11/07-09:34:48,CORN,281,4.829,98.60,1.000,951.85,11/7/2016,On,20.00,Yes,9.540,19.20,4302.4,76.83,4114.0,73.46,In,0.0041,6553.5,0.0032,0.699,0.00,69.00,4,3.293,7.982,1.430,11.41,0.00033,0.019,613.28,0.289,11/7/2016
-85.11763474,41.46772952,ANITA P0157/P0589,16/11/07-09:34:48,CORN,282,5.558,102.30,1.000,951.94,11/7/2016,On,20.00,Yes,8.269,19.20,3240.3,57.86,3098.4,55.33,In,0.0032,6553.5,0.0032,0.805,0.00,72.00,4,3.789,9.186,1.242,11.41,0.00038,0.021,531.55,0.332,11/7/2016
-85.11763554,41.46774024,ANITA P0157/P0589,16/11/07-09:34:48,CORN,283,4.101,202.80,1.000,951.88,11/7/2016,On,10.00,Yes,0.673,19.20,715.20,12.77,683.88,12.21,In,2.496,6553.5,0.0024,0.396,0.00,50.00,5,2.796,3.389,2.525,8.559,0.0035,0.198,43.29,0.327,11/7/2016
-85.11764132,41.46773019,ANITA P0157/P0589,16/11/07-09:34:48,CORN,284,4.465,200.10,1.000,951.77,11/7/2016,On,2.500,Yes,2.931,19.20,11438,204.26,10938,195.31,In,-1.247,6553.5,0.0024,0.108,0.00,47.00,5,3.044,0.923,9.278,8.559,0.00081,0.045,188.44,0.356,11/7/2016
-85.11765682,41.46769216,ANITA P0157/P0589,16/11/07-09:34:48,CORN,285,4.465,195.60,1.000,951.09,11/7/2016,On,7.500,Yes,10.29,19.20,13385,239.01,12799,228.55,In,-3.742,6553.5,0.0021,0.364,0.00,49.00,5,3.044,2.768,2.749,7.608,0.00021,0.012,661.51,0.400,11/7/2016
-85.11766240,41.46767795,ANITA P0157/P0589,16/11/07-09:34:48,CORN,286,5.194,197.00,1.000,950.84,11/7/2016,On,17.50,Yes,11.05,19.20,5294.2,94.54,5062.3,90.40,In,1.252,6553.5,0.0024,0.878,0.00,51.00,5,3.541,7.511,1.140,8.559,0.00022,0.012,710.11,0.414,11/7/2016
-85.11766869,41.46766464,ANITA P0157/P0589,16/11/07-09:34:48,CORN,287,5.194,203.00,1.000,950.41,11/7/2016,On,17.50,Yes,11.59,19.20,5553.0,99.16,5309.9,94.82,In,1.249,6553.5,0.0024,0.878,0.00,50.00,5,3.541,7.511,1.140,8.559,0.00021,0.011,744.83,0.414,11/7/2016
-85.11767641,41.46765357,ANITA P0157/P0589,16/11/07-09:34:48,CORN,288,4.649,209.70,1.000,950.34,11/7/2016,On,20.00,Yes,11.05,19.20,5177.8,92.46,4951.0,88.41,In,0.0018,6553.5,0.0024,0.898,0.00,56.00,5,3.170,7.684,1.114,8.559,0.00022,0.012,710.48,0.370,11/7/2016
-85.11768555,41.46764318,ANITA P0157/P0589,16/11/07-09:34:48,CORN,289,4.829,214.60,1.000,950.11,11/7/2016,On,20.00,Yes,11.03,19.20,4974.0,88.82,4756.2,84.93,In,0.00046,6553.5,0.0024,0.933,0.00,54.00,5,3.293,7.982,1.072,8.559,0.00022,0.012,709.01,0.385,11/7/2016
-85.11769649,41.46763244,ANITA P0157/P0589,16/11/07-09:34:48,CORN,290,4.738,218.80,1.000,949.93,11/7/2016,On,20.00,Yes,11.67,19.30,5363.8,95.78,5122.6,91.48,In,0.0018,6553.5,0.0024,0.915,0.00,53.00,5,3.230,7.831,1.093,8.559,0.00020,0.011,750.04,0.377,11/7/2016
-85.11770826,41.46762253,ANITA P0157/P0589,16/11/07-09:34:48,CORN,291,4.921,222.50,1.000,949.67,11/7/2016,On,20.00,Yes,13.30,19.30,5888.3,105.15,5623.5,100.42,In,0.00046,6553.5,0.0024,0.950,0.00,51.00,5,3.355,8.134,1.052,8.559,0.00018,0.010,855.30,0.392,11/7/2016
-85.11772125,41.46761322,ANITA P0157/P0589,16/11/07-09:34:48,CORN,292,5.013,226.80,1.000,949.51,11/7/2016,On,20.00,Yes,12.55,19.30,5454.5,97.40,5209.2,93.02,In,0.00046,6553.5,0.0024,0.968,0.00,51.00,5,3.418,8.286,1.033,8.559,0.00019,0.011,807.09,0.399,11/7/2016
-85.11773519,41.46760452,ANITA P0157/P0589,16/11/07-09:34:48,CORN,293,5.013,230.60,1.000,949.29,11/7/2016,On,20.00,Yes,14.41,19.30,6261.0,111.80,5979.4,106.78,In,0.00046,6553.5,0.0024,0.968,0.00,53.00,5,3.418,8.286,1.033,8.559,0.00016,0.0092,926.42,0.399,11/7/2016
-85.11774925,41.46759652,ANITA P0157/P0589,16/11/07-09:34:48,CORN,294,4.921,232.70,1.000,949.23,11/7/2016,On,20.00,Yes,15.42,19.30,6823.2,121.84,6516.4,116.36,In,0.0041,6553.5,0.0024,0.950,0.00,53.00,5,3.355,8.134,1.052,8.559,0.00015,0.0086,991.10,0.392,11/7/2016
-85.11776432,41.46758817,ANITA P0157/P0589,16/11/07-09:34:48,CORN,295,5.194,233.10,1.000,948.94,11/7/2016,On,20.00,Yes,15.45,19.30,6478.5,115.69,6187.2,110.49,In,-2.590e-009,6553.5,0.0024,1.003,0.00,54.00,5,3.541,8.584,0.997,8.559,0.00015,0.0086,993.11,0.414,11/7/2016
-85.11778153,41.46757891,ANITA P0157/P0589,16/11/07-09:34:48,CORN,296,5.650,233.40,1.000,948.74,11/7/2016,On,20.00,Yes,14.37,19.30,5541.2,98.95,5292.0,94.50,In,0.0041,6553.5,0.0024,1.091,0.00,56.00,5,3.852,9.338,0.917,8.559,0.00017,0.0093,924.01,0.450,11/7/2016
-85.11779890,41.46756933,ANITA P0157/P0589,16/11/07-09:34:48,CORN,297,6.106,232.20,1.000,948.48,11/7/2016,On,20.00,Yes,16.25,19.30,5796.1,103.50,5535.5,98.85,In,0.00046,6553.5,0.0024,1.179,0.00,51.00,5,4.163,10.09,0.848,8.559,0.00015,0.0082,1044.5,0.486,11/7/2016
-85.11781511,41.46755968,ANITA P0157/P0589,16/11/07-09:34:48,CORN,298,5.833,231.00,1.000,948.24,11/7/2016,On,20.00,Yes,13.58,19.30,5070.3,90.54,4842.3,86.47,In,0.0018,6553.5,0.0024,1.126,0.00,53.00,5,3.977,9.642,0.888,8.559,0.00018,0.0098,872.98,0.465,11/7/2016
-85.11783092,41.46754990,ANITA P0157/P0589,16/11/07-09:34:48,CORN,299,5.650,229.70,1.000,947.97,11/7/2016,On,20.00,Yes,13.23,19.30,5100.3,91.08,4870.9,86.98,In,-0.00045,6553.5,0.0024,1.091,0.00,54.00,5,3.852,9.338,0.917,8.559,0.00018,0.010,850.48,0.450,11/7/2016
-85.11784680,41.46753924,ANITA P0157/P0589,16/11/07-09:34:48,CORN,300,6.014,228.20,1.000,947.87,11/7/2016,On,20.00,Yes,13.57,19.30,4915.9,87.78,4694.8,83.84,In,0.00046,6553.5,0.0024,1.161,0.00,59.00,5,4.100,9.940,0.861,8.559,0.00018,0.0098,872.58,0.479,11/7/2016
-85.11786328,41.46752750,ANITA P0157/P0589,16/11/07-09:34:48,CORN,301,6.470,225.80,1.000,947.72,11/7/2016,On,20.00,Yes,10.96,19.30,3689.7,65.89,3523.8,62.92,In,0.0032,6553.5,0.0026,1.124,0.00,60.00,5,4.411,10.69,0.889,9.510,0.00024,0.013,704.59,0.464,11/7/2016
-85.11787838,41.46751575,ANITA P0157/P0589,16/11/07-09:34:48,CORN,302,6.198,224.00,1.000,947.57,11/7/2016,On,20.00,Yes,10.49,19.30,3686.9,65.84,3521.1,62.88,In,0.0018,6553.5,0.0026,1.077,0.00,58.00,5,4.226,10.24,0.928,9.510,0.00025,0.014,674.42,0.444,11/7/2016
-85.11789368,41.46750265,ANITA P0157/P0589,16/11/07-09:34:48,CORN,303,6.378,221.40,1.000,947.38,11/7/2016,On,20.00,Yes,8.912,19.40,3043.4,54.35,2903.0,51.84,In,0.0018,6553.5,0.0026,1.108,0.00,59.00,5,4.349,10.54,0.902,9.510,0.00030,0.017,572.93,0.457,11/7/2016
-85.11790754,41.46748978,ANITA P0157/P0589,16/11/07-09:34:48,CORN,304,6.378,218.80,1.000,947.17,11/7/2016,On,20.00,Yes,9.100,19.30,3107.6,55.49,2967.8,53.00,In,0.0036,6553.5,0.0026,1.108,0.00,55.00,5,4.349,10.54,0.902,9.510,0.00029,0.016,585.00,0.457,11/7/2016
-85.11792191,41.46747511,ANITA P0157/P0589,16/11/07-09:34:48,CORN,305,6.470,216.70,1.000,946.85,11/7/2016,On,20.00,Yes,9.078,19.40,3056.1,54.57,2915.0,52.05,In,-0.00045,6553.5,0.0024,1.249,0.00,55.00,5,4.411,10.69,0.800,8.559,0.00026,0.015,583.60,0.515,11/7/2016
-85.11793542,41.46746069,ANITA P0157/P0589,16/11/07-09:34:48,CORN,306,6.378,215.90,1.000,946.26,11/7/2016,On,20.00,Yes,9.845,19.40,3361.9,60.03,3206.7,57.26,In,-0.00045,6553.5,0.0024,1.232,0.00,50.00,5,4.349,10.54,0.812,8.559,0.00024,0.014,632.88,0.508,11/7/2016
-85.11794902,41.46744589,ANITA P0157/P0589,16/11/07-09:34:48,CORN,307,6.289,215.30,1.000,945.79,11/7/2016,On,17.50,Yes,10.18,19.40,4027.6,71.92,3841.7,68.60,In,1.248,6553.5,0.0024,1.063,0.00,51.00,5,4.288,9.096,0.941,8.559,0.00023,0.013,654.21,0.501,11/7/2016
-85.11796156,41.46743193,ANITA P0157/P0589,16/11/07-09:34:48,CORN,308,6.562,214.50,1.000,945.37,11/7/2016,On,20.00,Yes,10.18,19.40,3377.9,60.32,3222.0,57.54,In,0.0032,6553.5,0.0024,1.267,0.00,51.00,5,4.474,10.85,0.789,8.559,0.00023,0.013,654.21,0.523,11/7/2016
-85.11797408,41.46741761,ANITA P0157/P0589,16/11/07-09:34:48,CORN,309,6.470,213.70,1.000,945.05,11/7/2016,On,20.00,Yes,14.45,19.40,4863.4,86.85,4638.9,82.84,In,0.0018,6553.5,0.0024,1.249,0.00,51.00,5,4.411,10.69,0.800,8.559,0.00016,0.0092,928.72,0.515,11/7/2016
-85.11798602,41.46740324,ANITA P0157/P0589,16/11/07-09:34:48,CORN,310,6.562,212.80,1.000,944.68,11/7/2016,On,20.00,Yes,21.09,19.40,7001.8,125.03,6678.6,119.26,In,-0.00045,6553.5,0.0024,1.267,0.00,51.00,5,4.474,10.85,0.789,8.559,0.00011,0.0063,1356.1,0.523,11/7/2016
